family_id,split,role,interp_index,text,label,example_id,family_size,is_clean_family
train-01434,train,interpretation,2,apparently it's snowing back home right now definitely something to avoid when i move back tomorrow,not_sarcastic,train-01434-interp2,5,True
train-01434,train,interpretation,3,i am not looking forward to snow back at home,not_sarcastic,train-01434-interp3,5,True
train-01434,train,interpretation,4,apparently it's snowing back home right now it sucks to go back tomorrow,not_sarcastic,train-01434-interp4,5,True
train-01434,train,interpretation,5,apparently it's snowing back home right now definitely wasn't expecting that when i move back tomorrow,not_sarcastic,train-01434-interp5,5,True
train-01435,train,original,0,the amount of idiocy in my mentions is incredible had no idea some murderers represented an entire religion,sarcastic,train-01435-orig,5,True
train-01435,train,interpretation,1,the amount of idiocy in my mentions is incredible had the idea some murderers represented an entire religion,not_sarcastic,train-01435-interp1,5,True
train-01435,train,interpretation,2,the amount of idiocy in my mentions is incredible had no idea some murderers pretend to be good,not_sarcastic,train-01435-interp2,5,True
train-01435,train,interpretation,3,of course that some murderers aspire to present entire religions,not_sarcastic,train-01435-interp3,5,True
train-01435,train,interpretation,4,the amount of idiocy in my mentions is shocking i knew it represented a whole religion,not_sarcastic,train-01435-interp4,5,True
train-01435,train,interpretation,5,the amount of idiocy in my mentions is incredible it's false the claims that some murderers represent an entire religion,not_sarcastic,train-01435-interp5,5,True
train-01436,train,original,0,my 21 st wedding anniversary is less than 2 weeks away this morning i find out my has been cheating on me what a day,sarcastic,train-01436-orig,5,True
train-01436,train,interpretation,1,my 21 st wedding anniversary is less than 2 weeks away this morning i find out my has been cheating on me what a bad day,not_sarcastic,train-01436-interp1,5,True
train-01436,train,interpretation,2,my 21 st wedding anniversary is less than 2 weeks away this morning i find out my wife has been cheating on me what an ugly day,not_sarcastic,train-01436-interp2,5,True
train-01436,train,interpretation,3,extremely horrible day,not_sarcastic,train-01436-interp3,5,True
train-01436,train,interpretation,4,this morning i find out my has been cheating on me what a day,not_sarcastic,train-01436-interp4,5,True
train-01436,train,interpretation,5,my 21 st wedding anniversary is less than 2 weeks away this morning i find out my partner has been cheating on me what a horrible day,not_sarcastic,train-01436-interp5,5,True
train-01437,train,original,0,nothing sexier than an nra shirt,sarcastic,train-01437-orig,5,True
train-01437,train,interpretation,1,nothing sexier than an nra shirt,not_sarcastic,train-01437-interp1,5,True
train-01437,train,interpretation,2,nothing unsey like an nra shirt,not_sarcastic,train-01437-interp2,5,True
train-01437,train,interpretation,3,an nra shirt is not sexy at all,not_sarcastic,train-01437-interp3,5,True
train-01437,train,interpretation,4,nothing unstimulating than an nra shirt,not_sarcastic,train-01437-interp4,5,True
train-01437,train,interpretation,5,nothing could turn people off more than an nra shirt,not_sarcastic,train-01437-interp5,5,True
train-01438,train,original,0,can't wait to go to the fez in acouple hours,sarcastic,train-01438-orig,5,True
train-01438,train,interpretation,1,don't want to go to the fez in couple of hours,not_sarcastic,train-01438-interp1,5,True
train-01438,train,interpretation,2,wish i won't go to the fez in acouple hours,not_sarcastic,train-01438-interp2,5,True
train-01438,train,interpretation,3,i don't want to go to the fez,not_sarcastic,train-01438-interp3,5,True
train-01438,train,interpretation,4,i really don t feel like going to the fez,not_sarcastic,train-01438-interp4,5,True
train-01438,train,interpretation,5,not looking forward to going to the fez in a couple hours,not_sarcastic,train-01438-interp5,5,True
train-01439,train,original,0,you have to move forward even a robot can go haywire if you forces it to move to your direction all the time lol,sarcastic,train-01439-orig,5,True
train-01439,train,interpretation,1,you have to move forward anybody can do better if put in ur position,not_sarcastic,train-01439-interp1,5,True
train-01439,train,interpretation,2,you have to move haywire even a robot can go haywire if you force it to move to your direction all the time,not_sarcastic,train-01439-interp2,5,True
train-01439,train,interpretation,3,why to move forward ?,not_sarcastic,train-01439-interp3,5,True
train-01439,train,interpretation,4,you have to move forward and if you can t force yourself,not_sarcastic,train-01439-interp4,5,True
train-01439,train,interpretation,5,you have to move forward you cannot force someone to move to your direction,not_sarcastic,train-01439-interp5,5,True
train-01440,train,original,0,people who let their children come eat unsupervised i really appreciate you,sarcastic,train-01440-orig,5,True
train-01440,train,interpretation,1,people who let their children come eat unsupervised i don't really appreciate you,not_sarcastic,train-01440-interp1,5,True
train-01440,train,interpretation,2,people who let their children come eat unsupervised i hate you,not_sarcastic,train-01440-interp2,5,True
train-01440,train,interpretation,3,i don't appreciate parents who let their children eat unsupervised,not_sarcastic,train-01440-interp3,5,True
train-01440,train,interpretation,4,people who let their children come eat unsupervised you disappoint me,not_sarcastic,train-01440-interp4,5,True
train-01440,train,interpretation,5,i don t appreciate people who allow their children to come and eat unsupervised,not_sarcastic,train-01440-interp5,5,True
train-01441,train,original,0,oh u hate ur job ? omg y didn't u say so there's a support group for that it's called ' everybody ' and they meet at the bar,sarcastic,train-01441-orig,5,True
train-01441,train,interpretation,1,oh u hate ur job ? omg y didn't u say so there is a spot for jobless folks at the bar for u guess you will prefer that,not_sarcastic,train-01441-interp1,5,True
train-01441,train,interpretation,2,oh u hate ur job ? omg y didn't u say so there's a helpful group against that it's called ' everybody ' and they meet at the bar,not_sarcastic,train-01441-interp2,5,True
train-01441,train,interpretation,3,almost everybody hates his or her job and complains about it in a bar,not_sarcastic,train-01441-interp3,5,True
train-01441,train,interpretation,4,oh u hate ur job ?,not_sarcastic,train-01441-interp4,5,True
train-01441,train,interpretation,5,oh u hate ur job ? well that's nothing new lots of people feel the same way but they just hang in there,not_sarcastic,train-01441-interp5,5,True
train-01442,train,original,0,so glad we cleaned up the lake house easter weekend and we're not doing it right now,sarcastic,train-01442-orig,5,True
train-01442,train,interpretation,1,so annoying we didn't cleaned up the lake house easter weekend and we're not doing it right now,not_sarcastic,train-01442-interp1,5,True
train-01442,train,interpretation,2,so unhappy we didn't clean up the lake house easter weekend and we're doing it right now,not_sarcastic,train-01442-interp2,5,True
train-01442,train,interpretation,3,why we didn't clean the house before so that we don't have to do it now ?,not_sarcastic,train-01442-interp3,5,True
train-01442,train,interpretation,4,so sad we cleaned up the lake house easter weekend and we are doing the same thing right now,not_sarcastic,train-01442-interp4,5,True
train-01442,train,interpretation,5,we wasted our easter weekend cleaning up the lake house instead of doing it right now,not_sarcastic,train-01442-interp5,5,True
train-01443,train,original,0,i used to listen all the punjabi raps not because i like them but to improve my branding knowledge,sarcastic,train-01443-orig,5,True
train-01443,train,interpretation,1,i used to listen all the punjabi raps not because i like them but to improve my branding knowledge,not_sarcastic,train-01443-interp1,5,True
train-01443,train,interpretation,2,i used to listen all the punjabi raps i hate them since they don't improve my branding knowledge,not_sarcastic,train-01443-interp2,5,True
train-01443,train,interpretation,3,i listen to the punjabi rap to make bussiness in india,not_sarcastic,train-01443-interp3,5,True
train-01443,train,interpretation,4,i used to listen all the punjabi raps not because i like them but to improve my branding knowledge,not_sarcastic,train-01443-interp4,5,True
train-01443,train,interpretation,5,i used to listen all the punjabi raps because i like them and not to improve my branding knowledge,not_sarcastic,train-01443-interp5,5,True
train-01444,train,original,0,ok so restarting my ps4 makes the doom patch start again from scratch rather than at the 1 gb it was at good job there,sarcastic,train-01444-orig,5,True
train-01444,train,interpretation,1,ok so restarting my ps4 makes the doom patch start again from scratch rather than at the 1 gb it was at bad job there,not_sarcastic,train-01444-interp1,5,True
train-01444,train,interpretation,2,ok so restarting my ps4 makes the doom patch start again from scratch rather than at the 1 gb it was at bad job there,not_sarcastic,train-01444-interp2,5,True
train-01444,train,interpretation,3,horrible job there,not_sarcastic,train-01444-interp3,5,True
train-01444,train,interpretation,4,ok so restarting my ps4 makes the doom patch start again from scratch rather than at the 1 gb it was at so disappointing,not_sarcastic,train-01444-interp4,5,True
train-01444,train,interpretation,5,ok so restarting my ps4 makes the doom patch start again from scratch rather than at the 1 gb it was at poor job there,not_sarcastic,train-01444-interp5,5,True
train-01445,train,original,0,skype is a quality program,sarcastic,train-01445-orig,5,True
train-01445,train,interpretation,1,skype is not a quality program,not_sarcastic,train-01445-interp1,5,True
train-01445,train,interpretation,2,skype is a substandard program,not_sarcastic,train-01445-interp2,5,True
