example_id,category,source_file,raw_id,text,label,dup_group_id,label_conflict
GEN-3744,GEN,GEN-sarc-notsarc.csv,3744,"I'd love to know what would constitute ""impartial"" in your view. Btw who'd scrutinize the board?
Why don't you pro-compulsory birthing folks just start a fund and offer to pay women $100,000+ for carrying to term and surrendering the baby. I'd bet you'd have many takers. Can you get a second mortgage on a trailer?",sarcastic,3347,False
GEN-3745,GEN,GEN-sarc-notsarc.csv,3745,"WOO HOO.
So the main stream entertainment industry who brought us such great talent as Brittney Spears does not consider this film the cats meow? WEE HA - all the more reason to see it.",sarcastic,8129,False
GEN-3746,GEN,GEN-sarc-notsarc.csv,3746,"HEY - you took that cross out of context. Or did you have Dracula there, too?",sarcastic,2366,False
GEN-3747,GEN,GEN-sarc-notsarc.csv,3747,"Ah, historical inevitability. I had no idea you were a marxist, Steeeeve! Unfortunately for you the same argument applies to the collapse of capitalism. And once again you conflate capitalism and freedom. Have you never heard of anarcho-syndicalism? And why is someone more free when their life is controlled by corporations than when those corporations are restrained by a democratic government?",sarcastic,510,False
GEN-3749,GEN,GEN-sarc-notsarc.csv,3749,"And you're the guy who can't be troubled with algebra, telling the guys who have read up on calculus that THEY don't understand...
emoticonXGood",sarcastic,951,False
GEN-3750,GEN,GEN-sarc-notsarc.csv,3750,"Gansao, don't be bitter because of what you had to do with a producer, all those years ago, to get your act onto the Gong Show.emoticonXClown",sarcastic,2118,False
GEN-3751,GEN,GEN-sarc-notsarc.csv,3751,If that's the case I wish someone would unplug me. I'm getting tired of this version of reality.,sarcastic,3597,False
GEN-3752,GEN,GEN-sarc-notsarc.csv,3752,"But AA's not responsible for that, because he is an A-rab.",sarcastic,1351,False
GEN-3753,GEN,GEN-sarc-notsarc.csv,3753,Your not going to trod out the myth of the smallpox-infected blankets are you? That one's been disproven so many times that even YOU should know that. emoticonXRolleyes,sarcastic,9054,False
GEN-3754,GEN,GEN-sarc-notsarc.csv,3754,Your correct the research is sound and the conclusions are accurate. I am impressed you came to this conclusion without even reading it.,sarcastic,9038,False
GEN-3756,GEN,GEN-sarc-notsarc.csv,3756,"Interesting. So a preferable explanation is that plants evolved and a magical being poofed animals into existance?
",sarcastic,3740,False
GEN-3757,GEN,GEN-sarc-notsarc.csv,3757,"**
Tell me that after you come across a beating rock.
",sarcastic,79,False
GEN-3758,GEN,GEN-sarc-notsarc.csv,3758,"That is the greatest monologue in the history of Earth. Instead of a resume, I will just fax this to my next prospective employer. 
Great stuff.",sarcastic,6392,False
GEN-3760,GEN,GEN-sarc-notsarc.csv,3760,Yea right just like jolly old England. Tell that tale to the Marines coz this salty old dog ain't buying it.,sarcastic,8296,False
GEN-3761,GEN,GEN-sarc-notsarc.csv,3761,"Did you even read ythe OP? Did you even read the title? 
Pointless distinction? Huh. 
I understand what you are saying. I also know you are changing your argument. When it was proven that Sanford did indeed run on family values, you changed your argument. Instead of just owning up and admitting that, you weasel out of it. 
",sarcastic,1738,False
GEN-3762,GEN,GEN-sarc-notsarc.csv,3762,How about he pulls it out from under the Ramadan tree and unwarps it rather than your Hitler Youth moment?,sarcastic,2451,False
GEN-3763,GEN,GEN-sarc-notsarc.csv,3763,"Thats because you love to be shocked.
If you mixed with other men you would know that they would have difficulty believing that a man could be very emotionally close to a woman without wanting to have sex with her..thats the way most men think
Matt is a man who lusts after men the same way thay men lust after women.
If you are going to tell me that not all men think like that and I am producing another stereotype then you should get out more and stop living with your maiden aunt.
Sorry to be blunt but you are either a prig or a hypocrite..you choose",sarcastic,6534,False
GEN-3764,GEN,GEN-sarc-notsarc.csv,3764,"Seems that there are a lot of his ""boys"" on the opposing ""team"".",sarcastic,5572,False
GEN-3765,GEN,GEN-sarc-notsarc.csv,3765,You and your spiritually-challenged friends are obviously too stupid to understand the difference between a cult and Biblical Christianity.,sarcastic,8575,False
GEN-3767,GEN,GEN-sarc-notsarc.csv,3767,So you're claiming the beardy bloke nailed to a couple of bits of 2X4 didn't actually exist?emoticonXRolleyes,sarcastic,6016,False
GEN-3768,GEN,GEN-sarc-notsarc.csv,3768,"In the United States about 12 to 20 new religions pop up every year.
Some start out with the ""funny books"". :p",sarcastic,3702,False
GEN-3771,GEN,GEN-sarc-notsarc.csv,3771,because you wanna be wrong all the time...that seems like a good reason :),sarcastic,1282,False
GEN-3772,GEN,GEN-sarc-notsarc.csv,3772,So your political thinking is 40 years out of date? That does explain quite a bit.,sarcastic,6035,False
GEN-3774,GEN,GEN-sarc-notsarc.csv,3774,"I guess you missed this bit:
State Sen. Robert Hagan (D-Youngstown) admits his bill is purely ""tongue-in-cheek"" but says that the message is anything but a joke.
Being a story from a gay news source, maybe you saw the word ""tongue"" and assumed there'd be a vivid description of some abominable sex act, so you stopped reading, closed your browser window, shut down your computer, dunked it in disinfectant, etc., etc.
Or is this just proof you don't read what people post?",sarcastic,2874,False
GEN-3775,GEN,GEN-sarc-notsarc.csv,3775,"I only have a BA, Symbiote, so quit using these big words and complex ideas. :) Could you please explain how it is weak philosophically and devolves into a self-defeating relativism?",sarcastic,3072,False
GEN-3776,GEN,GEN-sarc-notsarc.csv,3776,"Oh relax for cripes sakes. This is the ""fun debates"" forum if you didn't notice.",sarcastic,4912,False
GEN-3777,GEN,GEN-sarc-notsarc.csv,3777,"Ah, so I don't like democracy, and yet it is you who in the post are telling me that I have to support McCain's statement. Are you serious? That sure doesn't sound like democracy to me. I also find it funny that you claim that I don't like democracy when my very post stated that I would be voting for the Democrat party. But then, I guess if we don't support Bushyboy and his fellow republicanazis, we must be against democracy, right? Get real, Phyllis.",sarcastic,515,False
GEN-3778,GEN,GEN-sarc-notsarc.csv,3778,"Impressive. Misses the point, biggoted, and regionalistic. You've got a whole ignorance trifecta going there! Well done. emoticonXGood",sarcastic,3671,False
GEN-3779,GEN,GEN-sarc-notsarc.csv,3779,"But there seem to be so darn many of them, everywhere you look among the religious right. Why is that? Can't they go out and recruit people with IQs somewhat above room temperature?",sarcastic,1466,False
GEN-3780,GEN,GEN-sarc-notsarc.csv,3780,"Therefore you accept that the Republican party almost as a whole is ""grade A USDA approved Liberalism."" About time you did. 
",sarcastic,6876,False
GEN-3781,GEN,GEN-sarc-notsarc.csv,3781,"You know, if the God deniers even let the baby out of the mother's womb alive to begin with then he's already one step ahead of the game.
As for what to do with him then, show me under the New Covenant where Jesus said to stone kids?
Personally, I think we should stone obese, jaded statues of weird looking holy men.",sarcastic,8786,False
GEN-3783,GEN,GEN-sarc-notsarc.csv,3783,"New Jersey Poll: Birthers, Truthers, And The Anti-Christ -- Oh, My! | TPMDC
So that makes more than one out of three New Jersey conservatives who think Obama is either affirmatively ""the anti-Christ"" or they are ""not sure""...
emoticonXBanghead",sarcastic,4418,False
GEN-3784,GEN,GEN-sarc-notsarc.csv,3784,"<snip>
If Mexico gun laws were rated by the brady bunch or VPC they would get an A+.",sarcastic,180,False
GEN-3785,GEN,GEN-sarc-notsarc.csv,3785,"Yea that must be it;), don't worry; no intelligent people were harmed in the making of this film. You see one must be utterly stupid to miss the attribution in the first post I made in this thread. It indicates (if you have enough brain power to understand this) that the statement in it was sarcastic dig.",sarcastic,8298,False
GEN-3787,GEN,GEN-sarc-notsarc.csv,3787,"I knew it. I'm a lesbian. I just crave women. Many women at the same time.
I'm just playing.....just wanted to lighten it up",sarcastic,2929,False
GEN-3788,GEN,GEN-sarc-notsarc.csv,3788,Be careful! I didn't mean to get you hurt. Maybe you should not drink when reading.,sarcastic,1196,False
GEN-3790,GEN,GEN-sarc-notsarc.csv,3790,"Sigh.
Try to not logically drop words out of statements from now on, and also try to understand what I am ACTUALLY saying.
Here, I guess I'd better repost our exchanges: apparently, after 2 seconds what was said seeps out of your mind.
",sarcastic,5605,False
GEN-3791,GEN,GEN-sarc-notsarc.csv,3791,It doesn't take a Ph.d. to understand who wrote the first Gospel. Grade school children can look up who was the first man to walk on the moon.,sarcastic,3832,False
GEN-3793,GEN,GEN-sarc-notsarc.csv,3793,"ah yes.....""Gaytheist,"" the terminal homosexual atheist liar at various forums such as IIDB and Tweb misrepresents me to some guy who studies tadpoles. The little XXXX liar atheist claimed to the author that I used his paper as ""evidence"" of lamarckism -- which was a bold-face lie that she couldn't back up when I pressed her on it. This was merely his response to her strawman lie. Funny how you must repeat these lies to help cover up how pathetic your theory is.",sarcastic,503,False
GEN-3794,GEN,GEN-sarc-notsarc.csv,3794,"An objective test? Wow! Tell me, how do you prove this test is a true useful test? Please don't tell me reason or yet another objective test.
",sarcastic,581,False
GEN-3796,GEN,GEN-sarc-notsarc.csv,3796,Yes...I think I would agree with you. That's what happens when you have superstition coupled with self-imposed ignorance I suppose. It's a shame!,sarcastic,8541,False
GEN-3797,GEN,GEN-sarc-notsarc.csv,3797,"I do recognise the truth, but you know nothing of it.
When I hit the other side I'll be in the ground, rotting just like you will be, though I suspect the earth round you will be somewhat more bitter.",sarcastic,2765,False
GEN-3800,GEN,GEN-sarc-notsarc.csv,3800,"Heh, this is really funny coming form a guy who keeps telling us that the evil Muslims are taking over Europe and that the European socialist economy is going to collapse.",sarcastic,2318,False
GEN-3802,GEN,GEN-sarc-notsarc.csv,3802,"Maybe you aren't aware, but something that hasn't happend but has a possibility or probability of happening is potential, so the word is accurate to describe it. And since I'm sure Steeeeve (the dictionary worshipper) will step in, here is the definition:
",sarcastic,4290,False
GEN-3806,GEN,GEN-sarc-notsarc.csv,3806,"Is this another attempt of yours to paint all that believe in smaller, less-intrusive government as loonies? Very transparent, sorry. :(",sarcastic,3786,False
GEN-3807,GEN,GEN-sarc-notsarc.csv,3807,"You do that, and be sure to use it when I repeatedly and ignorantly claim that the unborn are parasites while refusing to actually prove it as ingus has done here. Unless you too are making that claim also, then I would make the same challenge to you.",sarcastic,8681,False
GEN-3808,GEN,GEN-sarc-notsarc.csv,3808,"My thoughts are my own, not from some 2000 year old Book that makes as much sense as a bag of Rocks. And I have only ever called anyone a name in response to an attack on me, 
If you call what you have been doing debating then I see what the problem really is.",sarcastic,4399,False
GEN-3809,GEN,GEN-sarc-notsarc.csv,3809,"Excuse me?! Didn't AIDS started because your homies either ate or did the nasty with monkeys, thereby crossing the species boundary? What did it have to do with ""da man""? And crime and poverty in Africa is also the white devil's doing? emoticonXConfused
",sarcastic,2010,False
