family_id,interp_rank,interpretation_text,original_text,n_models_flagged_sarcastic,which_models_flagged,pred_M1,pred_M2,pred_M3,pred_M4,pred_M5,pred_M6,word_length,char_length,has_question_mark,has_exclamation_mark,has_all_caps_word,uppercase_char_fraction,vader_compound,qualitative_tags,notes
test-00203,1,we should not get rid of the dui,2 2 according to this logic should drunk driving incidents be considered as less serious ? maybe just get rid of the dui ?,4,M1;M2;M4;M6,sarcastic,sarcastic,not_sarcastic,sarcastic,not_sarcastic,sarcastic,8,32,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00161,5,how can you forget j r smith played for the cavs,almost forgot j r smith played for the cavs,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,11,48,False,False,False,0.0,0.128,flat_delivery_candidate,
test-00191,3,a worst start to the week lots of sad people going to ldn today,a beautiful start to the week lots of happy smiling people going to ldn today,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,14,63,False,False,False,0.0,-0.802,flat_delivery_candidate,
test-00191,8,a worst start to the week lots of sad people going to ldn today,a beautiful start to the week lots of happy smiling people going to ldn today,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,14,63,False,False,False,0.0,-0.802,flat_delivery_candidate,
test-00180,5,a short haiku it is 6 06 i have an exam today it is in 3 hours damn the saturday exams at uni,a short haiku it is 6 06 i have an exam today it is in 3 hours hooray for saturday exams at uni,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,23,93,False,False,False,0.0,-0.4019,flat_delivery_candidate,
test-00162,2,let's not do this this gun violence is horrible,all we need is a mass shooting at an old folks home than we'll have the trifecta cmon america we can do this,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,9,47,False,False,False,0.0,-0.8847,flat_delivery_candidate,
test-00162,4,we will never stop mass shootings,all we need is a mass shooting at an old folks home than we'll have the trifecta cmon america we can do this,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,6,33,False,False,False,0.0,0.2235,flat_delivery_candidate;short_ambiguous_candidate,
test-00203,4,drunk people driving is a serious crime but everyone seems to do it,2 2 according to this logic should drunk driving incidents be considered as less serious ? maybe just get rid of the dui ?,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,13,67,False,False,False,0.0,-0.4767,flat_delivery_candidate,
test-00245,1,changing gun laws won't work,we need to outlaw guns to protect people yea cause its working so well with heroin,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,5,28,False,False,False,0.0,-0.34,flat_delivery_candidate;short_ambiguous_candidate,
test-00192,4,a commander in chief that flees from a bit of protest has now driven fear in the hearts of our nation's enemies across the world,a commander in chief that flees from a bit of protest has now driven fear in the hearts of our nation's enemies across the world,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,25,128,False,False,False,0.0,-0.8442,flat_delivery_candidate;long_context_dependent_candidate,
test-00265,2,if i were to describe myself in one word it would be doesnt follow directions,if i were to describe myself in one word it would be doesnt follow directions,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,15,77,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00202,1,this trip home is going slow,30 mins to move 200 yds this is a fun journey home,4,M1;M2;M4;M6,sarcastic,sarcastic,not_sarcastic,sarcastic,not_sarcastic,sarcastic,6,28,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
test-00192,5,a commander in chief that flees from a bit of protest has now driven fear in the hearts of our nation's enemies across the world,a commander in chief that flees from a bit of protest has now driven fear in the hearts of our nation's enemies across the world,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,25,128,False,False,False,0.0,-0.8442,flat_delivery_candidate;long_context_dependent_candidate,
test-00180,1,a short haiku it is 6 06 i have an exam today it is in 3 hours saturday exams at uni suck,a short haiku it is 6 06 i have an exam today it is in 3 hours hooray for saturday exams at uni,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,22,89,False,False,False,0.0,-0.4404,flat_delivery_candidate,
test-00228,4,i like to use sarcasm,may be the cheapest form of humor but it's still the best value,4,M1;M2;M5;M6,sarcastic,sarcastic,not_sarcastic,not_sarcastic,sarcastic,sarcastic,5,21,False,False,False,0.0,0.1531,flat_delivery_candidate;short_ambiguous_candidate,
test-00193,1,96 degrees one of the worst pars of living in california,96 degrees one of the great benefits of living in california,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,11,56,False,False,False,0.0,-0.6249,flat_delivery_candidate,
test-00265,4,if i were to describe myself in one word it would be doesnt follow directions,if i were to describe myself in one word it would be doesnt follow directions,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,15,77,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00242,2,i don't care when someone tries to hurt my feeling with one of my own jokes,when someone tries to hurt my feeling with one of my own jokes oh i have tasted my own medicine and it is bitter,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,16,75,False,False,False,0.0,-0.5466,flat_delivery_candidate,
test-00178,3,advertisers don t complain because we are the generation with more attention in history about 8 seconds i can imagine why,advertisers complain because we are the generation with less attention in history about 8 seconds i cannot imagine why,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,21,121,False,False,False,0.0,-0.3612,flat_delivery_candidate,
test-00166,3,alison pearson what a terrible human being,alison pearson what a splendid human being,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,7,42,False,False,False,0.0,-0.4767,flat_delivery_candidate,
test-00264,3,and also dont get me started on tanks soon we can buy tanks as well so many things that we have at our side,and also dont get me started on tanks soon we can buy tanks as well so many things that we have at our side,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,24,107,False,False,False,0.0,0.2732,flat_delivery_candidate,
test-00242,1,i don't care when someone tries to hurt my feeling with one of my own jokes,when someone tries to hurt my feeling with one of my own jokes oh i have tasted my own medicine and it is bitter,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,16,75,False,False,False,0.0,-0.5466,flat_delivery_candidate,
test-00212,5,fb the story of people not using social media last week didn't hurt the stock,fb wow the story of people not using social media last week really hurt the stock,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,15,77,False,False,False,0.0,0.4168,flat_delivery_candidate;positive_surface_wording_candidate,
test-00173,4,he would have found some way to kill people even if he didn't have a gun,ah yes no way this psycho would have committed this crime if guns were illegal banning guns definitely would've prevented this,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,16,72,False,False,False,0.0,-0.5667,flat_delivery_candidate,
test-00173,3,this psycho would have committed this crime if guns were illegal banning guns definitely wouldn't prevent this,ah yes no way this psycho would have committed this crime if guns were illegal banning guns definitely would've prevented this,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,110,False,False,False,0.0,-0.6122,flat_delivery_candidate,
test-00250,4,i wish my laundry was done right,like maybe they should mark it on the tag 60 cotton 40 her fault,4,M1;M2;M4;M6,sarcastic,sarcastic,not_sarcastic,sarcastic,not_sarcastic,sarcastic,7,32,False,False,False,0.0,0.4019,flat_delivery_candidate;positive_surface_wording_candidate,
test-00213,5,stock is completely independent of social media,sometimes it just feels like only in movies that your crush will fall in love with you too,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,7,47,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00169,1,the real world sucks,ain't it fun ? living in the real world ?,4,M1;M2;M5;M6,sarcastic,sarcastic,not_sarcastic,not_sarcastic,sarcastic,sarcastic,4,20,False,False,False,0.0,-0.3612,flat_delivery_candidate;short_ambiguous_candidate,
test-00173,1,gun laws would not have prevented orlando,ah yes no way this psycho would have committed this crime if guns were illegal banning guns definitely would've prevented this,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,7,41,False,False,False,0.0,-0.3557,flat_delivery_candidate,
test-00240,2,eating one salad doesn't make you healthy,eats a salad one time i am honestly the most pure being on this earth i can feel toxins escaping my body right in this moment,4,M1;M4;M5;M6,sarcastic,not_sarcastic,not_sarcastic,sarcastic,sarcastic,sarcastic,7,41,False,False,False,0.0,-0.3089,flat_delivery_candidate,
test-00184,5,crime against sexual orientation is a nuisance,a hate crime against sexual orientation of course nothing in the usa over the last 12 mths gave oxygen to his views,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,7,46,False,False,False,0.0,-0.5423,flat_delivery_candidate,
test-00212,4,fb the story of people not using social media last week didn't hurt the stock,fb wow the story of people not using social media last week really hurt the stock,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,15,77,False,False,False,0.0,0.4168,flat_delivery_candidate;positive_surface_wording_candidate,
test-00196,6,6 0 run in 2 07 is not impressive,6 0 run in 2 07 ? yea thats totally impressive,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,9,33,False,False,False,0.0,-0.4023,flat_delivery_candidate,
test-00212,3,fb damn the story of people using social media last week really enjoyed the stock,fb wow the story of people not using social media last week really hurt the stock,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,15,81,False,False,False,0.0,0.2247,flat_delivery_candidate,
test-00240,1,eating one salad doesn't make you healthy,eats a salad one time i am honestly the most pure being on this earth i can feel toxins escaping my body right in this moment,4,M1;M4;M5;M6,sarcastic,not_sarcastic,not_sarcastic,sarcastic,sarcastic,sarcastic,7,41,False,False,False,0.0,-0.3089,flat_delivery_candidate,
test-00239,1,it is not fun to be controlled by anti,laughs insanely its really fun to b controlled by anti,4,M2;M3;M4;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,9,38,False,False,False,0.0,-0.6126,flat_delivery_candidate,
test-00239,2,it is not fun at all to be controlled by anti,laughs insanely its really fun to b controlled by anti,4,M2;M3;M4;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,11,45,False,False,False,0.0,-0.6126,flat_delivery_candidate,
test-00249,5,minsan is so disturbing,minsan is so assuring,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,4,23,False,False,False,0.0,-0.6418,flat_delivery_candidate;short_ambiguous_candidate,
test-00248,3,scanning media is my lease favorite feature of android devices,scanning media is my favorite feature of android devices thank you,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,10,62,False,False,False,0.0,0.4588,flat_delivery_candidate;positive_surface_wording_candidate,
test-00170,1,boo property taxes i hate june,ahhhh property taxes i love june,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,6,30,False,False,False,0.0,-0.5719,flat_delivery_candidate;short_ambiguous_candidate,
test-00170,5,i hate june for all the property taxes i have to pay,ahhhh property taxes i love june,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,12,52,False,False,False,0.0,-0.6249,flat_delivery_candidate,
test-00247,2,the cav's are more rested and better prepared than the warriors cav's will win this series they are not prepared and rested,the cav's are more rested and better prepared than the warriors cav's will win this series they sure look prepared and rested,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,22,123,False,False,False,0.0,0.8678,flat_delivery_candidate;positive_surface_wording_candidate,
test-00247,1,the cav's are more rested and better prepared than the warriors cav's will win this series they don't look prepared and rested,the cav's are more rested and better prepared than the warriors cav's will win this series they sure look prepared and rested,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,22,126,False,False,False,0.0,0.8678,flat_delivery_candidate;positive_surface_wording_candidate,
test-00254,2,i hate sarcasm,i love said the person sarcastically,4,M1;M2;M4;M6,sarcastic,sarcastic,not_sarcastic,sarcastic,not_sarcastic,sarcastic,3,14,False,False,False,0.0,-0.6808,flat_delivery_candidate;short_ambiguous_candidate,
test-00195,1,645 my least favourite time to wake up on a saturday,645 my favourite time to wake up on a saturday,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,11,52,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00236,2,no i hate spoilers,oh spoilers nice thanks guys i was gonna make the hour drive to the comic shop no reason to now,4,M1;M2;M3;M4,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,not_sarcastic,4,18,False,False,False,0.0,-0.7096,flat_delivery_candidate;short_ambiguous_candidate,
test-00187,4,up is a okay movie,a film showing up in poor lights will be willingly passed by censor board because it will show up atleast in some lights,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,5,18,False,False,False,0.0,0.2263,flat_delivery_candidate;short_ambiguous_candidate,
test-00253,3,i don t sleep a lot because it don't cost money,i sleep n sleep a lot because it don't cost money,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,11,47,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00247,5,the cav's are more rested and better prepared than the warriors cav's will win this series they don't look prepared and rested,the cav's are more rested and better prepared than the warriors cav's will win this series they sure look prepared and rested,4,M2;M3;M4;M5,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,22,126,False,False,False,0.0,0.8678,flat_delivery_candidate;positive_surface_wording_candidate,
